"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0004674","GO:0004674","protein serine/threonine kinase activity",385,-0.212572046878476,-0.864840460185735,0.835063437139562,0.996530898876405,0.867711413364873,4029,"tags=25%, list=27%, signal=19%","Stk35/Hipk2/Ern1/Adck5/Dbf4/Oxsr1/Grk6/Map2k3/Cdk11b/Atr/Mast2/Prkci/Map3k13/Brd2/Nme2/Riok1/Map3k10/Wnk3/Prkce/Smg1/Bcr/Eng/Mark1/Wnk4/Plk2/Nrk/Lats2/Mapk6/Grk4/Mok/Rps6ka2/Plk4/Dyrk3/Riok2/Csnk1e/Mark3/Pkn2/Dcaf1/Kalrn/Map4k4/Chuk/Dclk3/Ripk2/Braf/Pkn3/Sbk3/Tssk6/Map4k5/Map3k20/Cdkl1/Prkcz/Chek1/Bmpr1b/Prkab2/Phkg1/Rock2/Limk2/Hipk4/Prkd1/Sgk1/Nek11/Akt3/Mapk13/Cdk8/Lmtk2/Plk3/Stk26/Brsk1/Tgfbr3l/Stk39/Clk1/Brsk2/Pim3/Clk4/Nrbp2/Tnik/Nuak1/Camkk1/Pnck/Cdc42bpa/Hunk/Mylk/Prkg2/Prkag3/Mast4/Lmtk3/Tnk2/Mapk12/Mapk4/Mylk2/Stk32c/Rskr/Prkaa2/Pak6/Dapk2/Map3k21/Wnk2","cGASKOvsWT"
"GO:0042277","GO:0042277","peptide binding",232,-0.219100555900505,-0.854809693709492,0.8375,0.996530898876405,0.867711413364873,2704,"tags=19%, list=18%, signal=16%","H2-Q4/Srp68/Pom121/Mgst2/Kpna4/Ghr/Clu/Kdelr2/H2-Q10/Gria3/Srp54b/Fzd4/Pfdn4/Nolc1/Ptges/Gprasp2/Ppid/Itga2/Nktr/Pex5l/Sec61a2/Ppic/Kdelr3/Folh1/Prnp/Tmem158/H2-Aa/Adcyap1r1/Cryab/Vipr2/Dpp4/Inhba/Cabp1/Lepr/Fbxo2/Enpep/Sstr4/Tgfb2/Npr1/Npr3/Lvrn/Ager/H2-Q7/Gpr149/H2-Q6","cGASKOvsWT"
"GO:0016840","GO:0016840","carbon-nitrogen lyase activity",11,0.294260051879939,0.72617051214335,0.834101382488479,0.996530898876405,0.867711413364873,3074,"tags=45%, list=20%, signal=36%","Ggact/Chac2/Asl/Apmap/Pam","cGASKOvsWT"
"GO:0102991","GO:0102991","myristoyl-CoA hydrolase activity",11,0.290246584207638,0.716266137232636,0.836405529953917,0.996530898876405,0.867711413364873,546,"tags=9%, list=4%, signal=9%","Mblac2","cGASKOvsWT"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA",210,-0.221366854516635,-0.854401040300517,0.841168996188056,0.999773251361561,0.87053463365909,5782,"tags=40%, list=38%, signal=25%","Chd3/Btaf1/Alkbh3/Tent4b/Twnk/Chd8/Polh/Mre11a/G3bp1/Polg2/Ascc3/Rad54l2/Ercc2/Anxa1/Mus81/Ruvbl2/Upf1/Ung/Apex2/Ptbp1/Endog/Chtf18/Dhx36/Tatdn1/Supv3l1/Nme1/Ruvbl1/Smarca5/Wrnip1/Polq/Ercc1/Smug1/Lig3/Rfc4/Blm/Gtf2f2/Exog/Chd7/Tdg/Rad1/Pif1/Mutyh/Polb/Polk/Zgrf1/Nav2/Ptges3/Poln/Ddx1/Rps3/Isg20/Ighmbp2/Top1mt/Xrcc6/Xrcc5/Tdp1/Chd2/Rtel1/Exo1/Ddx11/Hmga1/Terc/Terf1/Chd1/Xrcc2/Ercc5/Hells/Dnase1l2/Ercc6/Tdp2/Mcm8/Dffb/Helq/Tert/Hmga1b/Alkbh2/Dkc1/Xrcc3/Alkbh1/Recql4/Dqx1/Hmga2/Top6bl/Chd5/Sgip1","cGASKOvsWT"
"GO:0002020","GO:0002020","protease binding",133,0.20466707547721,0.865130547139578,0.853846153846154,1,0.870732070970628,1901,"tags=14%, list=13%, signal=13%","Chl1/Prkn/A2m/Vwf/Comp/Cd28/Nlrc4/Lcn2/Ldlr/Bank1/Pycard/Ddt/Insl3/Serpinb9/Col3a1/Pink1/Psap/Fadd/Cstb","cGASKOvsWT"
"GO:0061629","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding",334,-0.210430883943009,-0.848566746265559,0.874701670644391,1,0.870732070970628,3219,"tags=17%, list=21%, signal=14%","Foxp1/Rad23b/Tead3/Tcerg1/Dcaf13/Sra1/Smarcd3/Hdac2/Setd6/Trim24/Faf1/Atf4/Rarg/Dcaf1/Ets1/Mta1/Hmga1/Gata2/Per2/Hsf1/Mad2l2/Srf/Gata6/Dact1/Nr4a1/Npm1/Prox1/Src/Vdr/Actn4/Gata4/Tgfb1i1/Ifrd1/Hmga1b/Mlxipl/Dot1l/Tacc2/Zfpm1/Ddit3/Dll1/Hey1/Hmga2/Hspb1/Taf4b/Gata3/Gsc/Nr4a3/Ankrd1/Rarb/Hes1/Mkx/Lrp2/Sox17/Myocd/Tbx6/Lef1","cGASKOvsWT"
"GO:0015631","GO:0015631","tubulin binding",338,-0.209237226516825,-0.844717822333161,0.883472057074911,1,0.870732070970628,3636,"tags=22%, list=24%, signal=17%","Ccser2/Map1a/S100a8/Cep57/Mtus2/Vbp1/Emd/Rps3/Tpx2/Tiam1/Ndel1/Kif21a/Diaph3/Cenpe/Bccip/Kif18b/Camsap1/Golga2/Klc3/Cep295/Mapre3/Fez1/Map4k4/Kifc3/Kif18a/Terf1/Dixdc1/Vash2/Bloc1s2/Ttll4/Strbp/Map1b/Pdcd5/Reep2/Spef1l/Lzts1/Map6/Map7d3/Hook1/Mapt/Gtse1/Fmn2/Capn6/Dst/Mid2/Haus6/Eml1/Ttll11/Dysf/Brsk1/Kifc5b/Fhdc1/Dpysl5/Mtcl1/Tppp3/Hsph1/Gja1/Prnp/Nav3/Kif6/Ttll7/Ezr/Cryab/Kif17/Tppp/Map6d1/Dnm3/Psrc1/Fam110c/Sgip1/Ttll13/Kif26a/Map2/Stmn2","cGASKOvsWT"
"GO:0000287","GO:0000287","magnesium ion binding",186,0.191939258416039,0.843136235667208,0.94273127753304,1,0.870732070970628,2620,"tags=18%, list=17%, signal=15%","Idi1/Atp8a1/Pdp1/Hpgds/Pdxk/Gem/Mvk/Idh1/P2rx7/Rps6ka1/Irak3/Cerk/Xylt2/Rp2/Mast3/Irak4/Rap2a/Stk38/Rps6ka3/Trex1/Glul/Pink1/Hacl1/Rps6ka5/Adcy2/Itpk1/Dis3l2/Prkacb/Atp11c/Stk4/Thtpa/Nek6/Comt/Rps6ka6","cGASKOvsWT"
"GO:0005525","GO:0005525","GTP binding",320,-0.208605863202709,-0.837444216184037,0.892344497607656,1,0.870732070970628,988,"tags=26%, list=7%, signal=25%","Gtpbp1/Eif2b2/Ak4/Cplane2/Rab3a/Bms1/Drg2/Arl5b/Ehd2/Npr2/Gnai1/Mras/Gnl1/Gtpbp6/Spag1/Gspt1/Tgm2/Hsp90ab1/Hras/Rheb/Pck2/Gtpbp10/Tubb6/Eif5/Rab23/Septin5/Arf4/Rhod/Eif2b1/Rab38/Guf1/Septin6/Rasl10b/Ehd3/Arl1/Gmppb/Lsg1/Tubg2/Gpn2/Rhobtb3/Rab39b/Gnl3l/Gnl2/Eef1a2/Hbs1l/Atl2/Rasl12/Srpra/Srprb/Rhoc/Rras2/Septin3/Rasl10a/Hhat/Tuba4a/Srp54b/Arl5a/Tsr1/Gna11/Gtpbp4/Gnl3/Gnat2/Rem2/Rnd1/Gucy1b1/Rem1/Rab27b/Gimap9/Gucy1a1/Arl4d/1700009N14Rik/Rab3b/Dnm3/Npr1/Rasl11b/Rhov/Gna14/Gimap6/Septin4/Gimap4/Rasd2/Cgas/Gimap8","cGASKOvsWT"
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity",310,-0.206372315648372,-0.82960379625651,0.904255319148936,1,0.870732070970628,2879,"tags=19%, list=19%, signal=16%","Nt5dc3/Styxl2/Pde1b/Pdxp/Fra10ac1/Pde5a/Ppm1e/Plcb4/Pde3a/Phospho1/Cdc25a/Ptprd/Phlpp1/Ptpn21/Acp3/Hmox1/Dusp9/Tdp2/Ppm1l/Pald1/Plcxd1/Inpp5a/Cdc25c/Psph/Pxylp1/Mtmr7/Pde2a/Gna11/Nt5c3b/Dusp14/Plpp1/Ptpn13/Dusp8/Ptpn14/Lpin3/Lck/Dusp10/Ptprn/Acp4/Plcd3/Dusp4/Ptprk/Pld6/Lrrc39/Noct/Ptprq/Ptprb/Pde6b/Nt5e/Plcxd2/Dusp5/Ccl5/Pde1c/Ppm1j/Ptpru/Sgpp2/Dnajc6/Lrrc2/Ppp1r3a/Ptprz1","cGASKOvsWT"
"GO:0030971","GO:0030971","receptor tyrosine kinase binding",71,0.218974865132316,0.821194755110791,0.857142857142857,1,0.870732070970628,2244,"tags=24%, list=15%, signal=21%","Gas6/Lrp4/Nrg1/Ptpn1/Stap1/Pik3r1/Dazap2/Cblb/Sh2d3c/Dock4/Sh2b3/Dusp3/Shc2/Cpne3/Dok2/Angpt1/Pcna","cGASKOvsWT"
"GO:0008022","GO:0008022","protein C-terminus binding",205,-0.21399127528111,-0.821151105595246,0.904947916666667,1,0.870732070970628,3320,"tags=19%, list=22%, signal=15%","Sptbn5/Hspg2/Mpdz/Xrcc6/Shank3/Pick1/Xrcc5/Mapre3/Atf4/Dlg1/Terf1/Bloc1s2/Tjp1/Cdc20/Ncl/Ercc6/Sclt1/Yap1/Kcnip3/Tjp2/Rbfox1/Src/Dlg4/Tert/Itpr1/Dst/Grip2/Lck/Atp1b1/Ezr/Procr/Plekhb1/Ccn2/Sdcbp2/Id1/Sntg1/Hcn1/Adcy8/Sh3gl3","cGASKOvsWT"
"GO:0019001","GO:0019001","guanyl nucleotide binding",336,-0.201092890801806,-0.810684795964626,0.930704898446834,1,0.870732070970628,4283,"tags=26%, list=28%, signal=19%","Gtpbp1/Eif2b2/Ak4/Cplane2/Rab3a/Bms1/Drg2/Arl5b/Ehd2/Npr2/Gnai1/Mras/Gnl1/Gtpbp6/Spag1/Gspt1/Tgm2/Hsp90ab1/Hras/Rheb/Nme2/Pck2/Gtpbp10/Tubb6/Eif5/Rab23/Septin5/Arf4/Rhod/Eif2b1/Rab38/Guf1/Septin6/Rasl10b/Ehd3/Arl1/Gmppb/Lsg1/Tubg2/Gpn2/Rhobtb3/Rab39b/Gnl3l/Gnl2/Slc19a1/Eef1a2/Hbs1l/Pde5a/Atl2/Rasl12/Srpra/Srprb/Rhoc/Rras2/Septin3/Rasl10a/Hhat/Tuba4a/Srp54b/Arl5a/Tsr1/Pde2a/Gna11/Gtpbp4/Gnl3/Gnat2/Rem2/Prkg2/Rnd1/Gucy1b1/Rem1/Rab27b/Gimap9/Gucy1a1/Arl4d/1700009N14Rik/Rab3b/Dnm3/Npr1/Rasl11b/Rhov/Gna14/Gimap6/Septin4/Gimap4/Rasd2/Cgas/Gimap8","cGASKOvsWT"
"GO:0032561","GO:0032561","guanyl ribonucleotide binding",336,-0.201092890801806,-0.810684795964626,0.930704898446834,1,0.870732070970628,4283,"tags=26%, list=28%, signal=19%","Gtpbp1/Eif2b2/Ak4/Cplane2/Rab3a/Bms1/Drg2/Arl5b/Ehd2/Npr2/Gnai1/Mras/Gnl1/Gtpbp6/Spag1/Gspt1/Tgm2/Hsp90ab1/Hras/Rheb/Nme2/Pck2/Gtpbp10/Tubb6/Eif5/Rab23/Septin5/Arf4/Rhod/Eif2b1/Rab38/Guf1/Septin6/Rasl10b/Ehd3/Arl1/Gmppb/Lsg1/Tubg2/Gpn2/Rhobtb3/Rab39b/Gnl3l/Gnl2/Slc19a1/Eef1a2/Hbs1l/Pde5a/Atl2/Rasl12/Srpra/Srprb/Rhoc/Rras2/Septin3/Rasl10a/Hhat/Tuba4a/Srp54b/Arl5a/Tsr1/Pde2a/Gna11/Gtpbp4/Gnl3/Gnat2/Rem2/Prkg2/Rnd1/Gucy1b1/Rem1/Rab27b/Gimap9/Gucy1a1/Arl4d/1700009N14Rik/Rab3b/Dnm3/Npr1/Rasl11b/Rhov/Gna14/Gimap6/Septin4/Gimap4/Rasd2/Cgas/Gimap8","cGASKOvsWT"
"GO:0031072","GO:0031072","heat shock protein binding",132,-0.219854718642901,-0.806265217331227,0.868456375838926,1,0.870732070970628,4681,"tags=30%, list=31%, signal=21%","Mettl18/Dnaja3/Unc45a/Stip1/Ficd/Dnajb9/Ahsa2/Kpnb1/Dnaja2/Ern1/Bmal1/Hsp90ab1/Fkbp1a/Hspa5/Ptges3/Rps3/Hspa1l/Dnajc2/Slc18a2/Eef1d/Hdac2/Faf1/Pdxp/Hsf1/Mettl22/Hspa9/Sacs/Mapt/Ppid/Eef1akmt3/Etfbkmt/Rnf207/Nos3/Gucy1b1/Bag2/Dnaja4/Cd24a/Unc45b/Adora1","cGASKOvsWT"
"GO:0031267","GO:0031267","small GTPase binding",269,-0.201903797610462,-0.802734523409582,0.932934131736527,1,0.870732070970628,3226,"tags=22%, list=21%, signal=17%","Diaph3/Rcc1/Strn3/Ccdc186/Usp6nl/Rusc2/Golga5/Wasf1/Garre1/Sytl4/Rgl3/Ipo4/Rhobtb3/Sh3bp4/Pkn2/Sod1/Fmnl3/Golga4/Pkn3/Micall1/Vcl/Flna/Rims3/Kctd13/Rap1gap/Farp1/Inf2/Nckap1/Rassf1/Rock2/Mtss2/Mical3/Sytl2/Ranbp17/Arhgap44/Ipo7/Cav1/Fgd1/Rin1/Dvl1/Pex5l/Rangrf/Rabggtb/Rab11fip1/Rasgrp3/Sgsm1/Bicd1/Pih1d2/Adcyap1r1/Net1/Rasip1/Sytl5/Dock9/Sytl1/Bicdl2/Rapgef4/Myo5b/Rims2","cGASKOvsWT"
"GO:0008017","GO:0008017","microtubule binding",245,-0.203992034565706,-0.801479711808164,0.921836228287841,1,0.870732070970628,3636,"tags=23%, list=24%, signal=18%","Ccser2/Map1a/S100a8/Cep57/Mtus2/Rps3/Tpx2/Tiam1/Ndel1/Kif21a/Diaph3/Cenpe/Kif18b/Camsap1/Golga2/Klc3/Cep295/Mapre3/Map4k4/Kifc3/Kif18a/Terf1/Vash2/Strbp/Map1b/Reep2/Spef1l/Lzts1/Map6/Map7d3/Hook1/Mapt/Gtse1/Fmn2/Capn6/Dst/Mid2/Haus6/Eml1/Dysf/Kifc5b/Fhdc1/Dpysl5/Mtcl1/Prnp/Nav3/Kif6/Ezr/Cryab/Kif17/Map6d1/Dnm3/Psrc1/Sgip1/Kif26a/Map2","cGASKOvsWT"
"GO:0008186","GO:0008186","ATP-dependent activity, acting on RNA",68,0.215696796156438,0.795328744953445,0.888888888888889,1,0.870732070970628,2,"tags=1%, list=0%, signal=1%","Ddx43","cGASKOvsWT"
"GO:0008235","GO:0008235","metalloexopeptidase activity",46,0.233066861100199,0.786366298401284,0.880368098159509,1,0.870732070970628,2239,"tags=22%, list=15%, signal=19%","Xpnpep2/Anpep/Dpep2/Cpb1/Cndp2/Agbl3/Adam17/Rnpepl1/Rnpep/Pepd","cGASKOvsWT"
"GO:0070279","GO:0070279","vitamin B6 binding",40,0.23599369840668,0.784040587232297,0.847262247838617,1,0.870732070970628,2158,"tags=22%, list=14%, signal=19%","Gldc/Pdxk/Scly/Kynu/Gcat/Pygl/Sgpl1/Gpt/Pygm","cGASKOvsWT"
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding",304,0.169207985933317,0.781940430388929,1,1,0.870732070970628,3544,"tags=22%, list=23%, signal=17%","Cxcr4/Prkn/Traf1/Fhit/Asb4/Mndal/Syk/Arrb2/Ptpn22/Lyn/Prr5l/Erbb3/Laptm5/Arrb1/Atp6v0c/Ggn/Tnfrsf14/Stat2/Ube2l6/Ubash3b/Ikbke/Pik3r1/Slc22a18/Parp9/Arrdc1/Jun/Dtx3l/Pink1/Stat1/Bid/Ripk1/Abcb1a/Atxn3/Prkacb/Sncaip/Syt11/Tnfrsf1b/Tgfbr1/Pax6/Nek6/Ifi205/Ube2l3/Chek2/Cd40/Bcl2/Triobp/Grk2/Casp8/Pias1/Ankra2/Sting1/Map1lc3b/Tmbim6/Cacul1/Tank/Moap1/Cul9/Pdlim2/Hspbp1/H2bc9/Washc1/Gabarap/Ddrgk1/Rb1/Erlin2/Jak1","cGASKOvsWT"
"GO:0042826","GO:0042826","histone deacetylase binding",119,-0.215219554713572,-0.779391653083308,0.88843537414966,1,0.870732070970628,2997,"tags=16%, list=20%, signal=13%","Hdac2/Mier3/Pkn2/Mta1/Hsp90aa1/Per2/Srf/Dact1/Cdc20/Smg5/Satb2/Runx2/Akap8l/Tbx2/Chd5/Ankrd1/Hes1/Myocd/Lef1","cGASKOvsWT"
"GO:0031625","GO:0031625","ubiquitin protein ligase binding",287,0.167566431599971,0.774377628121628,1,1,0.870732070970628,2811,"tags=16%, list=18%, signal=14%","Cxcr4/Prkn/Traf1/Fhit/Asb4/Mndal/Syk/Arrb2/Ptpn22/Lyn/Prr5l/Erbb3/Laptm5/Arrb1/Atp6v0c/Ggn/Tnfrsf14/Ube2l6/Ubash3b/Ikbke/Pik3r1/Slc22a18/Arrdc1/Jun/Pink1/Bid/Ripk1/Abcb1a/Atxn3/Prkacb/Sncaip/Syt11/Tnfrsf1b/Tgfbr1/Pax6/Nek6/Ifi205/Ube2l3/Chek2/Cd40/Bcl2/Triobp/Grk2/Casp8/Pias1/Ankra2/Sting1","cGASKOvsWT"
"GO:0001046","GO:0001046","core promoter sequence-specific DNA binding",48,-0.246615733230586,-0.77413105802608,0.853073463268366,1,0.870732070970628,5804,"tags=40%, list=38%, signal=25%","Ago2/Ezh2/Taf1c/Trp53/Ruvbl2/Myc/Egr1/Taf1b/Tbp/Pparg/Tbpl1/Foxp1/Rrn3/Npm1/Kcnip3/Snapc3/Fendrr/Klf10/Jph2","cGASKOvsWT"
"GO:0042393","GO:0042393","histone binding",219,-0.198528944386353,-0.769890627714934,0.960759493670886,1,0.870732070970628,6129,"tags=42%, list=40%, signal=26%","Cbx7/Sart3/Mllt10/Baz1b/Zzz3/Suz12/Yeats2/Cbx5/Ing1/Msh6/Psme4/Usp3/Vps72/Chd3/Rnf20/Dpf2/Nasp/Chd8/Smarcc1/Cbx3/Kat6b/L3mbtl3/Cbx2/L3mbtl2/Scmh1/Supt6/Nap1l4/Cxxc1/Ing5/Ttll12/Wdr5b/Jmjd7/Kdm5b/Mphosph8/Spty2d1/Phf8/Brd9/Morc2a/Ssrp1/Kdm8/Rbbp7/Phf10/Phc1/Cks1brt/Ing2/Brd3/Anp32b/Smarca5/Kmt2d/Hat1/Cks1b/Pwp1/Phc2/Hdgfl2/Samd11/Phf1/Chd7/Set/Noc2l/Mllt3/Tbl1x/Carm1/Uimc1/Scml2/Brd2/Kat8/Rnf8/Asf1a/Rcc1/Dnajc2/Npm3/4930486L24Rik/Chd2/Trim24/Spin4/Kmt2a/Hjurp/Rrp8/Nap1l1/Usp16/Chd1/Tspyl2/Ncl/Npm1/Cks2/Grwd1/Ipo7/Spin2c/Nap1l5/Sfmbt2/Morc4/Chd5/Lef1","cGASKOvsWT"
"GO:0016747","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups",180,0.17621254331272,0.768868365372926,0.982832618025751,1,0.870732070970628,2780,"tags=21%, list=18%, signal=17%","Acat2/Zdhhc23/Nat8l/Lpcat2/Sptssa/Zdhhc14/Gcat/Nat8f3/Aspg/Nat8f1/Msl3l2/Scp2/Mettl8/Pla2g15/Crat/Lpcat3/Oxsm/Glul/Acaa1b/Naa80/Nat8f4/Zdhhc9/Cbr4/Sirt7/Soat1/Slc27a3/Nat2/Naa60/Ncoa3/Fasn/Pafah2/Dgat2/Tafazzin/Crot/Zdhhc24/Esco2/Hgsnat","cGASKOvsWT"
"GO:0008375","GO:0008375","acetylglucosaminyltransferase activity",40,0.231307719684535,0.768472385479986,0.870317002881844,1,0.870732070970628,3142,"tags=38%, list=21%, signal=30%","B3gnt7/Lfng/B3gnt8/Gcnt1/Hexa/Mgat3/Pigh/B3gnt3/Pyurf/Hexb/B3gnt2/Mgat5/B3gnt4/Mgat4a/Mgat1","cGASKOvsWT"
"GO:0051020","GO:0051020","GTPase binding",303,-0.191484425470995,-0.767745194944426,0.973778307508939,1,0.870732070970628,3226,"tags=21%, list=21%, signal=17%","Diaph3/Rcc1/Strn3/Ccdc186/Usp6nl/Rusc2/Golga5/Wasf1/Garre1/Sytl4/Rgl3/Ipo4/Rhobtb3/Sh3bp4/Pkn2/Eprs1/Sod1/Fmnl3/Golga4/Pkn3/Hsp90aa1/Micall1/Fnbp1l/Vcl/Flna/Rims3/Kctd13/Rap1gap/Farp1/Inf2/Nckap1/Rassf1/Rock2/Mtss2/Mical3/Sytl2/Ranbp17/Arhgap44/Ipo7/Cav1/Fgd1/Rin1/Dvl1/Pex5l/Rangrf/Rabggtb/Rab11fip1/Rasgrp3/Sgsm1/Bicd1/Ptprn/Pih1d2/Adcyap1r1/Net1/Rasip1/Sytl5/Dock9/Sytl1/Rab3ip/Bicdl2/Rapgef4/Myo5b/Rims2","cGASKOvsWT"
"GO:0046982","GO:0046982","protein heterodimerization activity",262,-0.191874693051047,-0.761512838255137,0.977053140096618,1,0.870732070970628,2134,"tags=11%, list=14%, signal=10%","Fxr2/Fzd4/Tpm4/Nolc1/Pdgfa/Npas3/Cav1/Mlxipl/Adrb1/Gabbr1/Hip1r/Krt10/Tpm2/Atp1b1/Ddit3/Adra1b/Bok/Npas4/Abtb3/Tpm1/1700009N14Rik/Bdkrb2/Mapk4/Taf4b/Sdcbp2/Itga3/Adra2a/Adcy8/Sim2/Adora1","cGASKOvsWT"
"GO:0060090","GO:0060090","molecular adaptor activity",321,0.163932912817805,0.759101240913344,1,1,0.870732070970628,2942,"tags=20%, list=19%, signal=16%","Fcrl2/Rapsn/Ksr2/Gas6/Blnk/Dab2/Trim5/Trim30a/Trim30d/Aph1c/Bank1/Disc1/Itsn1/Rgs14/Sh2d1b1/Peli2/Arrb1/Trim12c/Sash1/Grb2/Stap1/Ank3/Snap29/Vps18/Lmbrd1/Arrdc1/Erg28/Ap2s1/Trim12a/Gas2l3/Sh2d3c/Sarm1/Eps8/Snap23/Sh2b3/Spsb2/Lamtor4/Lamtor1/Retreg1/Nherf1/Dok2/Lamtor2/Cradd/Mapk8ip1/Cdc42se2/Vamp8/Vti1a/Stx2/Arpc4/Vps11/Trim17/Hip1/Vamp3/Actn3/Ap2m1/Ksr1/Pold3/Fem1al/Gab2/Stx7/Lamtor3/Tradd/Ncstn/Ap1g2","cGASKOvsWT"
"GO:0004402","GO:0004402","histone acetyltransferase activity",36,0.231656986051906,0.756580005161056,0.864022662889518,1,0.870732070970628,5362,"tags=39%, list=35%, signal=25%","Nat8f3/Msl3l2/Mettl8/Naa60/Ncoa3/Supt7l/Kat2b/Ep300/Kat6a/Naa40/Msl3/Brca2/Kat5/Med24","cGASKOvsWT"
"GO:0019210","GO:0019210","kinase inhibitor activity",65,-0.227540397447796,-0.7510699132854,0.903225806451613,1,0.870732070970628,2943,"tags=22%, list=19%, signal=17%","Parva/Prkrip1/Prkar1b/Prkar2b/Npm1/Inca1/Prkar2a/Trib3/Itprip/Inka2/Cdkn1a/Spry4/Camk2n1/Hspb1","cGASKOvsWT"
"GO:0004180","GO:0004180","carboxypeptidase activity",28,0.239002665555681,0.745063494980972,0.844086021505376,1,0.870732070970628,3482,"tags=43%, list=23%, signal=33%","Mindy2/Cpb1/Cndp2/Agbl3/Naaladl1/Ctsz/Ctsa/Scpep1/Naalad2/Cpq/Prcp/Ctsl","cGASKOvsWT"
"GO:0061650","GO:0061650","ubiquitin-like protein conjugating enzyme activity",36,-0.248526217540031,-0.74146778948346,0.848998459167951,1,0.870732070970628,5959,"tags=42%, list=39%, signal=25%","Ube2e2/Ube2h/Ube2g1/Ube2j1/Ube2w/Ube2r2/Ube2k/Ube2t/Ube2j2/Cdc34/Ube2g2/Ube2s/Ube2o/Ube2c/Ube2ql1","cGASKOvsWT"
"GO:0003713","GO:0003713","transcription coactivator activity",242,-0.188728551240673,-0.741089176888713,0.987654320987654,1,0.870732070970628,3086,"tags=22%, list=20%, signal=18%","Wdr77/Pparg/Hipk2/Yaf2/Carm1/Zxdb/Zfpm2/Cebpz/Maged1/Nme2/Kat8/Jade1/Fus/Naca/Tada2a/Sra1/Smarcd3/Trim27/Pprc1/Trim24/Med27/Ets1/Mta1/Hmga1/Per2/Mycbp/Ss18l2/Usp16/Wwtr1/Npm1/Yap1/Helz2/Actn4/Mid2/Kcnrg/Tgfb1i1/Psip1/Hmga1b/Dot1l/Rrp1b/Lpin3/Nupr1/Actn1/Rbpms/Pcbd1/Trim15/Pdlim1/Wwc1/Ankrd1/Fgf2/Tfap2a/Cited4/Myocd","cGASKOvsWT"
"GO:0043175","GO:0043175","RNA polymerase core enzyme binding",39,-0.24309472050755,-0.740926608745933,0.845220030349014,1,0.870732070970628,6906,"tags=54%, list=45%, signal=29%","Ctr9/Wac/Cdc73/Dhx9/Leo1/Zfp326/Supt4a/Pcf11/Rpap2/Ago2/Paf1/Rprd1b/Erbb2/Smyd2/Scaf8/Uri1/Uvssa/Rtraf/Rrn3/Ercc5/Wdr43","cGASKOvsWT"
"GO:0051117","GO:0051117","ATPase binding",90,-0.210987838849363,-0.737698858741653,0.925457102672293,1,0.870732070970628,1705,"tags=16%, list=11%, signal=14%","Pgr/Snta1/Cav1/Snurf/Fxyd4/Nop58/Lck/Brsk2/Atp1b1/Wfs1/Hrc/Ezr/Nkd2/Trpc6","cGASKOvsWT"
"GO:0051213","GO:0051213","dioxygenase activity",76,-0.215559962077648,-0.735843998396987,0.926512968299712,1,0.870732070970628,2630,"tags=14%, list=17%, signal=12%","Plod3/Jmjd6/Tyw5/P4htm/P4ha1/P3h1/Alkbh2/Alkbh1/Cdo1/Hpdl/Ptgs2","cGASKOvsWT"
"GO:0004697","GO:0004697","protein kinase C activity",16,0.271382244668868,0.733762301609197,0.845569620253165,1,0.870732070970628,2908,"tags=31%, list=19%, signal=25%","Prkcb/Prkch/Pkn1/Ccl3/Prkcd","cGASKOvsWT"
"GO:0019888","GO:0019888","protein phosphatase regulator activity",67,-0.218939898510001,-0.731232745313277,0.923076923076923,1,0.870732070970628,1700,"tags=10%, list=11%, signal=9%","Ppp1r26/Lmtk2/Ppp2r2b/Ppp1r14a/Ppp1r1a/Ppp1r16b/Sh3rf2","cGASKOvsWT"
"GO:0016866","GO:0016866","intramolecular transferase activity",24,0.24477502461473,0.729362299484165,0.849462365591398,1,0.870732070970628,1657,"tags=12%, list=11%, signal=11%","Lss/Pgm2l1/Mmut","cGASKOvsWT"
"GO:0061733","GO:0061733","peptide-lysine-N-acetyltransferase activity",38,0.220862022721688,0.729357268260875,0.88695652173913,1,0.870732070970628,5362,"tags=37%, list=35%, signal=24%","Nat8f3/Msl3l2/Mettl8/Naa60/Ncoa3/Supt7l/Kat2b/Ep300/Kat6a/Naa40/Msl3/Brca2/Kat5/Med24","cGASKOvsWT"
"GO:0016859","GO:0016859","cis-trans isomerase activity",33,-0.249959846767438,-0.729112556180389,0.868131868131868,1,0.870732070970628,2257,"tags=48%, list=15%, signal=41%","Fkbp5/Fkbp14/Ppil3/Pin1/Ppig/Ppif/Fkbp4/Fkbp3/Fkbp1a/Fkbp7/Fkbp9/Ppid/Nktr/Ppic/Fkbp10/Fkbp11","cGASKOvsWT"
