"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0000781","GO:0000781","chromosome, telomeric region",109,-0.226452425070005,-0.813817289862393,0.837431693989071,1,0.839160839160839,3076,"tags=17%, list=20%, signal=13%","Thoc7/Xrcc5/Hdac2/Pinx1/Rtel1/Orc4/Orc1/Orc2/Terf1/Chek1/Tert/Thoc2l/Gar1/Zbtb48/Zbtb10/Zfp827/Recql4/Eid3","cGASKOvsWT"
"GO:0008250","GO:0008250","oligosaccharyltransferase complex",14,-0.341754244015544,-0.812509914154045,0.726968174204355,1,0.839160839160839,5502,"tags=79%, list=36%, signal=50%","Ddost/Ost4/Stt3b/Rpn2/Rpn1/Tmem258/Dad1/Krtcap2/Mlec/Ostc/Stt3a","cGASKOvsWT"
"GO:0030126","GO:0030126","COPI vesicle coat",12,-0.357285054988259,-0.809914253543245,0.720136518771331,1,0.839160839160839,5595,"tags=67%, list=37%, signal=42%","Copz1/Copz2/Scyl1/Arcn1/Copb1/Tmed3/Copg1/Copb2","cGASKOvsWT"
"GO:1905286","GO:1905286","serine-type peptidase complex",13,-0.346153675247191,-0.807401897437327,0.722033898305085,1,0.839160839160839,2165,"tags=31%, list=14%, signal=26%","Plaur/Masp2/Masp1/Thbd","cGASKOvsWT"
"GO:1905370","GO:1905370","serine-type endopeptidase complex",13,-0.346153675247191,-0.807401897437327,0.722033898305085,1,0.839160839160839,2165,"tags=31%, list=14%, signal=26%","Plaur/Masp2/Masp1/Thbd","cGASKOvsWT"
"GO:0005747","GO:0005747","mitochondrial respiratory chain complex I",47,-0.260672761419177,-0.805825765064864,0.786259541984733,1,0.839160839160839,2664,"tags=13%, list=18%, signal=11%","mt-Nd1/mt-Nd4l/mt-Nd4/mt-Nd5/mt-Nd2/mt-Nd6","cGASKOvsWT"
"GO:0030964","GO:0030964","NADH dehydrogenase complex",47,-0.260672761419177,-0.805825765064864,0.786259541984733,1,0.839160839160839,2664,"tags=13%, list=18%, signal=11%","mt-Nd1/mt-Nd4l/mt-Nd4/mt-Nd5/mt-Nd2/mt-Nd6","cGASKOvsWT"
"GO:0045271","GO:0045271","respiratory chain complex I",47,-0.260672761419177,-0.805825765064864,0.786259541984733,1,0.839160839160839,2664,"tags=13%, list=18%, signal=11%","mt-Nd1/mt-Nd4l/mt-Nd4/mt-Nd5/mt-Nd2/mt-Nd6","cGASKOvsWT"
"GO:0009295","GO:0009295","nucleoid",47,-0.259931166604824,-0.80353325009172,0.79236641221374,1,0.839160839160839,5987,"tags=45%, list=39%, signal=27%","Atp5f1b/Polg/Trmt10c/Twnk/Polg2/Lonp1/Acadvl/Elac2/Dhx30/Dnaja3/Supv3l1/Ssbp1/Fastkd5/Atad3a/Top1mt/Grsf1/Mterf2/Lrrc59/Hspa9/Shmt2/Tert","cGASKOvsWT"
"GO:0042645","GO:0042645","mitochondrial nucleoid",47,-0.259931166604824,-0.80353325009172,0.79236641221374,1,0.839160839160839,5987,"tags=45%, list=39%, signal=27%","Atp5f1b/Polg/Trmt10c/Twnk/Polg2/Lonp1/Acadvl/Elac2/Dhx30/Dnaja3/Supv3l1/Ssbp1/Fastkd5/Atad3a/Top1mt/Grsf1/Mterf2/Lrrc59/Hspa9/Shmt2/Tert","cGASKOvsWT"
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",27,-0.293556392410213,-0.800634803267186,0.781553398058252,1,0.839160839160839,5798,"tags=59%, list=38%, signal=37%","Ppp4r3a/Ppp3cb/Ppp3r1/Ppp3cc/Ppp2r5e/Ppp2r1b/Ppp2cb/Ier5/Ppp2r3a/Ppp2r5d/Ppp2r2a/Ppp4r2/Ppp2r5b/Ppp2r2d/Itpr1/Ppp2r2b","cGASKOvsWT"
"GO:0042470","GO:0042470","melanosome",25,-0.296461026119624,-0.797783504388457,0.766721044045677,1,0.839160839160839,2060,"tags=20%, list=14%, signal=17%","Itgb3/Sytl2/Rab27b/Mreg/Sytl1","cGASKOvsWT"
"GO:0048770","GO:0048770","pigment granule",25,-0.296461026119624,-0.797783504388457,0.766721044045677,1,0.839160839160839,2060,"tags=20%, list=14%, signal=17%","Itgb3/Sytl2/Rab27b/Mreg/Sytl1","cGASKOvsWT"
"GO:0002199","GO:0002199","zona pellucida receptor complex",11,-0.354376962387743,-0.797307444042382,0.736930860033727,1,0.839160839160839,3878,"tags=82%, list=26%, signal=61%","Cct5/Cct8/Cct6a/Cct3/Cct4/Hspa1l/Cct2/Tcp1/Cct7","cGASKOvsWT"
"GO:0030061","GO:0030061","mitochondrial crista",15,-0.328345906132263,-0.79716758408228,0.746710526315789,1,0.839160839160839,2476,"tags=27%, list=16%, signal=22%","Hspd1/Cibar1/Bdnf/Star","cGASKOvsWT"
"GO:0016363","GO:0016363","nuclear matrix",84,-0.230162556024175,-0.79614471744251,0.858529819694868,1,0.839160839160839,5456,"tags=39%, list=36%, signal=25%","Cask/Trp53/Atn1/Cxxc1/Kin/Morc2a/Nsmf/Ppig/Sfpq/Clic4/Matr3/Scaf8/Ruvbl1/Phf5a/Blm/Satb1/Xpot/Kat8/Lmna/Ncor2/Enc1/Tcerg1/Ahctf1/Npm1/Prkcz/Ercc8/Vdr/Sparc/Sptbn4/Cad/Akap8l/Sorbs1/Hes1","cGASKOvsWT"
"GO:0090575","GO:0090575","RNA polymerase II transcription regulator complex",220,-0.204457460440198,-0.794207583562905,0.939054726368159,1,0.839160839160839,4304,"tags=24%, list=28%, signal=17%","Crebzf/Gtf2f2/Gtf2a2/Med14/Tcea1/Tbp/Ascl4/Gtf2e1/Pparg/Hipk2/Cebpe/Bmal1/Tfdp2/Carm1/Cebpz/E2f7/Mnat1/Creb3/Gtf2h2/Lmo4/Tead2/Tbpl1/Taf9b/E2f3/Med31/Nfyb/Med27/Atf4/Pbx1/Taf5/Hmga1/Gemin5/Bmal2/Yap1/Vdr/Gata4/Maff/Tead1/Tle1/Ddit3/Fosl1/Bach2/Tcf7/Hlf/Smad7/Smad6/Thrb/Taf4b/Smad9/Nfe2l3/Myocd/Lef1","cGASKOvsWT"
"GO:0032580","GO:0032580","Golgi cisterna membrane",17,-0.318727947810587,-0.79362290037686,0.763727121464226,1,0.839160839160839,4663,"tags=35%, list=31%, signal=24%","Chpf/St3gal1/Chsy1/Golga2/B4galnt4/Chsy3","cGASKOvsWT"
"GO:0032585","GO:0032585","multivesicular body membrane",18,-0.313290717937259,-0.792569245794203,0.752864157119476,1,0.839160839160839,1480,"tags=11%, list=10%, signal=10%","Laptm4b/Rab27b","cGASKOvsWT"
"GO:0005814","GO:0005814","centriole",115,0.192640242986865,0.792546496670701,0.962686567164179,1,0.839160839160839,2939,"tags=17%, list=19%, signal=14%","Tcp10b/Kif3a/Ccsap/Akna/Rp2/Sirt2/Poc1b/Stard9/Ift88/Capg/Ift140/Cetn4/Cetn2/Saxo2/C2cd3/Cep19/Poc1a/Kif24/Rttn/Dync2i2","cGASKOvsWT"
"GO:0070469","GO:0070469","respirasome",88,-0.226987259601357,-0.792523976058844,0.875690607734807,1,0.839160839160839,2726,"tags=12%, list=18%, signal=10%","mt-Co1/mt-Nd1/mt-Nd4l/Ttc19/mt-Cytb/mt-Nd4/mt-Nd5/mt-Nd2/mt-Nd6/Cox6a2/AA467197","cGASKOvsWT"
"GO:0030135","GO:0030135","coated vesicle",176,0.181088445313178,0.791905946432203,0.995762711864407,1,0.839160839160839,3581,"tags=27%, list=24%, signal=21%","Slc28a2b/Vwf/Slc28a2/Dab2/Ticam2/Syp/Unc13d/Necap2/Lyz2/Dennd1a/Cracr2a/Rab8b/Fcho1/Tbc1d5/Lmbrd1/Ccdc115/Trf/Lyz1/Ap2s1/Eps15/Fcho2/Igf2r/Synrg/Vti1a/Hip1/Clta/Numb/Vamp3/Vps33b/Ap2m1/Ap1g2/Rab14/Sort1/Spg21/Rgs19/Snx3/Rab35/Aftph/Scamp1/Dipk2a/Ap1m1/Vps41/Idua/Ap2a2/Tex261/Rab8a/Gga2","cGASKOvsWT"
"GO:0000803","GO:0000803","sex chromosome",36,-0.268940448692292,-0.791736904988686,0.780337941628264,1,0.839160839160839,4996,"tags=36%, list=33%, signal=24%","Phc1/Smc6/Macroh2a2/Pcgf3/Atr/Scml2/Eed/Smc5/Plk4/Pcgf2/Rad18/Xist/Pbx4","cGASKOvsWT"
"GO:0000974","GO:0000974","Prp19 complex",15,0.301784890996509,0.787764651657491,0.746192893401015,1,0.839160839160839,10616,"tags=100%, list=70%, signal=30%","Ctnnbl1/Polr2a/Cwc15/Cdc5lrt1/Xab2/Syf2/Bcas2/Cdc5l/Crnkl1/Isy1/Plrg1/Prpf19/U2af2/Hspa8/Rbm22","cGASKOvsWT"
"GO:0099568","GO:0099568","cytoplasmic region",174,-0.208083217920158,-0.787523806441469,0.926988265971317,1,0.839160839160839,2307,"tags=17%, list=15%, signal=15%","Zc3h14/Gli2/Dnai2/Ccdc39/Ppfia3/Sod1/Rims3/Spef1l/Prkcz/Prkar2a/Mapt/Dlg4/Odad1/Phldb1/Phldb2/Hip1r/Dnali1/Erc2/Cfap69/Dzip1l/Unc13c/Cntf/Kif17/Tchp/Cys1/Kcnab1/Map2/Odad4/Myo5b/Rims2","cGASKOvsWT"
"GO:0070062","GO:0070062","extracellular exosome",66,0.213193949603233,0.786251678353266,0.888888888888889,1,0.839160839160839,1743,"tags=15%, list=11%, signal=13%","Xpnpep2/Anpep/Cd86/Naglu/Rap2b/Itga4/Sdcbp/Gprc5c/Asah2/Cd47","cGASKOvsWT"
"GO:0036038","GO:0036038","MKS complex",14,0.305550799990986,0.785571405884477,0.748148148148148,1,0.839160839160839,1829,"tags=21%, list=12%, signal=19%","Tmem17/Tctn1/B9d2","cGASKOvsWT"
"GO:0005746","GO:0005746","mitochondrial respirasome",82,-0.228692377943651,-0.785356958050148,0.873417721518987,1,0.839160839160839,2726,"tags=12%, list=18%, signal=10%","mt-Co1/mt-Nd1/mt-Nd4l/mt-Cytb/mt-Nd4/mt-Nd5/mt-Nd2/mt-Nd6/Cox6a2/AA467197","cGASKOvsWT"
"GO:0000346","GO:0000346","transcription export complex",14,-0.329695656343265,-0.783841003069573,0.752093802345059,1,0.839160839160839,6673,"tags=86%, list=44%, signal=48%","Thoc5/Thoc3/Alyref/Chtop/Thoc2/Sarnp/Ddx39b/Zc3h11a/Thoc1/Thoc7/Nxf1/Thoc2l","cGASKOvsWT"
"GO:1990204","GO:1990204","oxidoreductase complex",113,0.190910239021927,0.781668575889443,0.958174904942966,1,0.839160839160839,4991,"tags=35%, list=33%, signal=23%","Gldc/Ncf2/Ncf1/Ncf4/Cybb/Cyba/Gpd1l/Pdk1/Cbr4/Dmac1/Cyb5b/Pdk2/Ogdh/Ndufa1/Gmpr/Sdhb/Hsd17b8/Bckdha/Sdhc/Ndufv3/Noxo1/Bckdhb/Ndufc2/Pdhx/Idh3g/Gpd1/Sdha/Uqcr11/Ndufb8/Dbt/Uqcc3/Etfdh/Ndufs8/Ndufa2/Gmpr2/Mrps36/Ndufb3/Cyb5r3/Bckdk","cGASKOvsWT"
"GO:0098845","GO:0098845","postsynaptic endosome",11,-0.345220414898015,-0.776706264366092,0.762225969645868,1,0.839160839160839,322,"tags=27%, list=2%, signal=27%","Zdhhc2/Pick1/Akap5","cGASKOvsWT"
"GO:0001741","GO:0001741","XY body",18,-0.306839338624324,-0.776248414873803,0.775777414075286,1,0.839160839160839,3797,"tags=28%, list=25%, signal=21%","Atr/Scml2/Plk4/Rad18/Pbx4","cGASKOvsWT"
"GO:0005779","GO:0005779","integral component of peroxisomal membrane",15,0.297186438844141,0.775761075050284,0.763959390862944,1,0.839160839160839,5867,"tags=60%, list=39%, signal=37%","Abcd1/Fis1/Far1/Pex16/Pex3/Pex11b/Pex2/Pex13/Pex11a","cGASKOvsWT"
"GO:0044615","GO:0044615","nuclear pore nuclear basket",12,0.313578295798762,0.773417375156294,0.745192307692308,1,0.839160839160839,10436,"tags=100%, list=69%, signal=31%","Cetn2/Cetn3/Mad2l1/Mcm3ap/Tpr/Pcid2/Ranbp2/Nup98/Nup35/Mad1l1/Eny2/Nup153","cGASKOvsWT"
"GO:0000151","GO:0000151","ubiquitin ligase complex",280,-0.19404174038264,-0.772985569070693,0.973652694610778,1,0.839160839160839,5277,"tags=30%, list=35%, signal=20%","Ankib1/Fbxw8/Mib2/Med21/Cacybp/Ube2j2/Eloc/Cop1/Zswim4/Phc1/Anapc1/Ddb1/Cks1brt/Fbxl9/Cul3/Gid4/Pcgf1/Spop/Klhl2/Kbtbd8/Zswim6/Dcaf6/Cks1b/Phc2/Dtl/Kctd10/Fbxo27/Pcgf3/Cdc23/Nedd4/Amn1/Dcaf15/Cul4b/Dcun1d5/Kctd5/Dcun1d4/Klhdc2/Dcaf10/Rnf11/Dcun1d3/Rnf19b/Rnf8/Fbxo44/Klhl22/Btrc/Ube2s/Cdc16/Dcaf12l1/Klhl13/Arih1/Depdc5/Enc1/Usp47/Dcaf13/Klhdc1/Arih2/Med31/Pcgf2/Med27/Dcaf1/Spsb1/Ube2c/Mad2l2/Kctd13/Cdc20/Fam8a1/Smurf2/Cks2/Ercc8/Klhl12/Fbxo32/Fbxl12/Rad18/Pcgf6/Fbxl16/Fbxo48/Ube3d/Fbxo17/Klhl21/Fbxo2/Zswim5/Derl3/Asb2","cGASKOvsWT"
"GO:0005680","GO:0005680","anaphase-promoting complex",20,-0.29938148093509,-0.772049480459214,0.790163934426229,1,0.839160839160839,6309,"tags=55%, list=42%, signal=32%","Cdc27/Anapc16/Anapc4/Anapc7/Anapc1/Cdc23/Ube2s/Cdc16/Ube2c/Mad2l2/Cdc20","cGASKOvsWT"
"GO:0070069","GO:0070069","cytochrome complex",34,-0.263511600129337,-0.770363117723787,0.809230769230769,1,0.839160839160839,733,"tags=38%, list=5%, signal=36%","mt-Co3/Uqcrc2/Cox6a1/Cox7c/Uqcrh/Cyc1/mt-Co2/Cox10/Cox4i2/mt-Co1/mt-Cytb/Cox6a2/AA467197","cGASKOvsWT"
"GO:0005875","GO:0005875","microtubule associated complex",124,0.185616658786405,0.769403009434606,0.972972972972973,1,0.839160839160839,2939,"tags=20%, list=19%, signal=16%","Kif19a/Dnah2/Kif5c/Kif3a/Disc1/Kif9/Klc4/Shtn1/Kif13b/Dnai1/Stard9/Kif16b/Ccdc103/Dnai7/Kif5a/Pea15a/Dnah7b/Dnah8/Kif3b/Dctn5/Dync2li1/Map1s/Dnah11/Map1lc3b/Dync2i2","cGASKOvsWT"
"GO:0016581","GO:0016581","NuRD complex",16,-0.311568397487248,-0.767701986891341,0.793729372937294,1,0.839160839160839,2997,"tags=44%, list=20%, signal=35%","Gatad2b/Chd3/Csnk2a1/Rbbp7/Hdac2/Mta1/Chd5","cGASKOvsWT"
"GO:0090545","GO:0090545","CHD-type complex",16,-0.311568397487248,-0.767701986891341,0.793729372937294,1,0.839160839160839,2997,"tags=44%, list=20%, signal=35%","Gatad2b/Chd3/Csnk2a1/Rbbp7/Hdac2/Mta1/Chd5","cGASKOvsWT"
"GO:0030662","GO:0030662","coated vesicle membrane",74,-0.226454640359177,-0.763118174865486,0.885106382978723,1,0.839160839160839,3282,"tags=23%, list=22%, signal=18%","Clba1/Sec24d/Sec31a/Copb2/Golga5/Sec13/Uso1/Sec24a/Sec22b/Kdelr2/Sec23a/Klhl12/Sec16b/Epn2/Kdelr3/Sgip1/Snap91","cGASKOvsWT"
"GO:0000812","GO:0000812","Swr1 complex",13,0.301547579848535,0.762706417516535,0.766990291262136,1,0.839160839160839,10619,"tags=100%, list=70%, signal=30%","Dmap1/Ing3/Kat5/Znhit1/Actr6/Anp32e/Srcap/Ep400/Cfdp1/Brd8/Trrap/Ruvbl2/Ruvbl1","cGASKOvsWT"
"GO:0016234","GO:0016234","inclusion body",65,0.205132728550763,0.756648518176114,0.931034482758621,1,0.839160839160839,2271,"tags=14%, list=15%, signal=12%","Prkn/Fgr/Card14/Prdm16/Wdfy3/Eps15/Psap/Atxn3/Rnf32","cGASKOvsWT"
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex",48,-0.243750822427259,-0.755366399221114,0.858678955453149,1,0.839160839160839,4714,"tags=29%, list=31%, signal=20%","Ier5/Ppp2r3a/Ppp2r5d/Ppp2r2a/Ppp1r12a/Ppp4r2/Ppp2r5b/Ppp1r15a/Ppp4r4/Ppp2r2d/Ppp1r3f/Itpr1/Ppp2r2b/Ppp1r3a","cGASKOvsWT"
"GO:0044545","GO:0044545","NSL complex",11,-0.335063256078376,-0.753853824177391,0.780775716694772,1,0.839160839160839,4055,"tags=36%, list=27%, signal=27%","Ogt/Kat8/Kansl3/Kansl2","cGASKOvsWT"
"GO:0019908","GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex",13,-0.319469286506205,-0.745160680191715,0.794915254237288,1,0.839160839160839,6259,"tags=77%, list=41%, signal=45%","Snw1/Brd4/Cdk13/Cdk12/Cdk7/Ccnt1/Ccnk/Mnat1/Bccip/Ccnt2","cGASKOvsWT"
"GO:0005868","GO:0005868","cytoplasmic dynein complex",21,0.259471568821243,0.744575585163962,0.833333333333333,1,0.839160839160839,11260,"tags=100%, list=74%, signal=26%","Dync2li1/Dync2i2/Dynlt1c/Dync2i1/Dync1i2/Dctn1/Dynlt1b/Snx4/Nudcd3/Dynll2/Dync2h1/Dctn4/Dync1li1/Tpr/Dync1h1/Dynlt3/Dynll1/Dynlrb1/Dync1li2/Dynlt4/Dynlt2b","cGASKOvsWT"
"GO:0005845","GO:0005845","mRNA cap binding complex",10,0.316302343955755,0.739173371558633,0.791666666666667,1,0.839160839160839,10394,"tags=100%, list=68%, signal=32%","Cyfip1/Ramac/Ncbp2/Fmr1/Ncbp3/Eif4e2/Eif4e/Ago2/Rnmt/Ncbp1","cGASKOvsWT"
"GO:0034518","GO:0034518","RNA cap binding complex",10,0.316302343955755,0.739173371558633,0.791666666666667,1,0.839160839160839,10394,"tags=100%, list=68%, signal=32%","Cyfip1/Ramac/Ncbp2/Fmr1/Ncbp3/Eif4e2/Eif4e/Ago2/Rnmt/Ncbp1","cGASKOvsWT"
"GO:0005750","GO:0005750","mitochondrial respiratory chain complex III",12,-0.325660633604035,-0.738226201435992,0.812286689419795,1,0.839160839160839,6186,"tags=75%, list=41%, signal=45%","Uqcrb/Uqcrfs1/Uqcrc1/Uqcr10/Uqcrc2/Uqcrh/Cyc1/mt-Co1/mt-Cytb","cGASKOvsWT"
"GO:0045275","GO:0045275","respiratory chain complex III",12,-0.325660633604035,-0.738226201435992,0.812286689419795,1,0.839160839160839,6186,"tags=75%, list=41%, signal=45%","Uqcrb/Uqcrfs1/Uqcrc1/Uqcr10/Uqcrc2/Uqcrh/Cyc1/mt-Co1/mt-Cytb","cGASKOvsWT"
"GO:0031010","GO:0031010","ISWI-type complex",13,-0.316101415870925,-0.737305137016256,0.808474576271186,1,0.839160839160839,10399,"tags=69%, list=68%, signal=22%","Rsf1/Pole3/Rbbp4/Bptf/Hmgxb4/Baz1b/Rbbp7/Baz1a/Smarca5","cGASKOvsWT"
"GO:0031965","GO:0031965","nuclear membrane",223,-0.188853925292533,-0.734626631605885,0.981389578163772,1,0.839160839160839,2700,"tags=15%, list=18%, signal=12%","Tmc6/Ahctf1/Pom121/Myo6/Kpna4/Gata6/Ccnd2/Tmem201/Phlpp1/Nup107/Nr4a1/P2rx3/Utp18/Itprip/Itpr1/Aaas/P2rx5/Gtpbp4/Osbpl6/Epha3/Prnp/Prkg2/Adra1b/Aen/Syne2/Itgb4/Ptger3/Rap1gap2/Stx1a/Ackr2/Akap6/Cdh5/Ptgs2","cGASKOvsWT"
"GO:0044666","GO:0044666","MLL3/4 complex",12,0.297642565520875,0.73411309023655,0.8125,1,0.839160839160839,10678,"tags=100%, list=70%, signal=30%","Uty/Rbbp5/Kmt2c/Ncoa6/Kdm6a/Gm42742/Ash2l/Wdr5/Paxip1/Dpy30/Kdm6b/Kmt2d","cGASKOvsWT"
"GO:0051233","GO:0051233","spindle midzone",36,0.223260026535646,0.727026413540106,0.908831908831909,1,0.839160839160839,939,"tags=8%, list=6%, signal=8%","Gem/Camk2b/Ccdc69","cGASKOvsWT"
"GO:0000242","GO:0000242","pericentriolar material",24,-0.270992591487492,-0.725880717913414,0.864157119476268,1,0.839160839160839,4824,"tags=50%, list=32%, signal=34%","Nedd1/Cep192/Tubg1/Cdk5rap2/Cep152/Akap9/Tiam1/Dyrk3/Tubg2/Tcp1/Cep85l/Lck","cGASKOvsWT"
"GO:0000313","GO:0000313","organellar ribosome",88,-0.207813196893083,-0.725577908506637,0.950276243093923,1,0.839160839160839,7145,"tags=60%, list=47%, signal=32%","Mrpl4/Mrpl40/Mrpl14/Mtg2/Mrpl18/Mrpl1/Mrpl24/Mrps18a/Mrpl55/Mrpl16/Ndufa7/Mief1/Mrps7/Mrpl20/Mrpl47/Mrpl3/Mrpl10/Mrpl32/Mrps26/Mrps34/Mrps28/Mrps2/Mrpl13/Mrpl37/Mrps35/Mrpl39/Mrpl45/Ndufab1/Mrpl22/Mrpl52/Mrpl2/Mrpl58/Mrpl35/Mrps15/Mrps10/Mrpl17/Mrpl21/Mrpl11/Mrpl12/Dap3/Mrpl9/Mrps31/Chchd1/Mrps5/Mrps22/Mrps30/Mrps6/Mrpl30/Malsu1/Mrpl15/Mrps18b/Mrpl38/Mrpl53","cGASKOvsWT"
"GO:0005761","GO:0005761","mitochondrial ribosome",88,-0.207813196893083,-0.725577908506637,0.950276243093923,1,0.839160839160839,7145,"tags=60%, list=47%, signal=32%","Mrpl4/Mrpl40/Mrpl14/Mtg2/Mrpl18/Mrpl1/Mrpl24/Mrps18a/Mrpl55/Mrpl16/Ndufa7/Mief1/Mrps7/Mrpl20/Mrpl47/Mrpl3/Mrpl10/Mrpl32/Mrps26/Mrps34/Mrps28/Mrps2/Mrpl13/Mrpl37/Mrps35/Mrpl39/Mrpl45/Ndufab1/Mrpl22/Mrpl52/Mrpl2/Mrpl58/Mrpl35/Mrps15/Mrps10/Mrpl17/Mrpl21/Mrpl11/Mrpl12/Dap3/Mrpl9/Mrps31/Chchd1/Mrps5/Mrps22/Mrps30/Mrps6/Mrpl30/Malsu1/Mrpl15/Mrps18b/Mrpl38/Mrpl53","cGASKOvsWT"
"GO:0061827","GO:0061827","sperm head",13,-0.311005212497761,-0.725418265469157,0.830508474576271,1,0.839160839160839,4111,"tags=31%, list=27%, signal=22%","Adam4/Hsp90ab1/Aldoart2/Pcdh11x","cGASKOvsWT"
"GO:0001527","GO:0001527","microfibril",13,0.28657889207309,0.724846010101336,0.822815533980582,1,0.839160839160839,1491,"tags=15%, list=10%, signal=14%","Mfap4/Mfap2","cGASKOvsWT"
"GO:0000793","GO:0000793","condensed chromosome",239,-0.184907307470981,-0.724104589271227,0.992555831265509,1,0.839160839160839,6284,"tags=41%, list=41%, signal=24%","Stag2/Bod1l/Spc24/Anapc16/Nup98/Cenpf/Ccnb1/Seh1l/Lig4/Baz1b/Ndc80/Hspa2/Fbxw11/Nol6/Topbp1/Rad9b/Cbx5/Plk1/Csnk1a1/Akap8/Banf1/Mis12/Ago3/Dync1li2/Cenpn/Bub3/Cbx3/Mre11a/Tubg1/Clasp1/Kif2c/Nsl1/Fbxo28/Mad1l1/Zfp276/Cenps/Ttk/Cenpv/Smc6/Ncapg/Ska2/Nup37/Cenpw/Bod1/Nup160/Smarca5/Nifk/Cdt1/Lig3/Blm/Rif1/Ska1/Rad1/Dnmt3l/Ppp1r12a/Nup85/Polb/Zwilch/Xlr3b/Spag5/Sgo1/Kat8/Smc4/Smc5/Ska3/Rpa1/Ndel1/Septin6/Rcc1/Zw10/Cenpe/4930447C04Rik/Mlh1/Rrs1/Sec13/Pinx1/Hjurp/Ahctf1/Orc2/Kif18a/Hsf1/Zwint/Msh5/Nup107/Nudcd2/Chek1/Nup43/P3h4/Mtbp/Tex14/Tex11/Stag3/Iho1/3830403N18Rik/Rec8/Eid3/Mei4","cGASKOvsWT"
"GO:0005818","GO:0005818","aster",11,-0.32079382109266,-0.721749235155204,0.812816188870152,1,0.839160839160839,4361,"tags=55%, list=29%, signal=39%","Fam161a/Map9/Tpx2/Kif18b/Mapre3/Kif18a","cGASKOvsWT"
"GO:0000228","GO:0000228","nuclear chromosome",206,-0.185680681117455,-0.718176500299126,0.992452830188679,1,0.839160839160839,4935,"tags=25%, list=32%, signal=17%","Pold2/Ncapg/Macroh2a2/Ing2/Ino80e/Gon4l/Baz1a/Mcm10/Pole4/Ruvbl1/Smarca5/Clock/Nifk/Orc5/Lig3/Tipin/Blm/Rad1/Dnmt3l/Tardbp/Pole2/Polb/Xlr3b/Smc4/Gins3/Orc6/Rpa1/Actr5/Rcc1/4930447C04Rik/Mlh1/Rrs1/Hdac2/Pinx1/Trim24/Orc4/Xpa/Orc1/Orc2/Chd1/Sinhcaf/Msh5/Ercc5/Chek1/P3h4/Tex11/Stag3/Iho1/Hmga2/3830403N18Rik/Rec8/Mei4","cGASKOvsWT"
"GO:1902911","GO:1902911","protein kinase complex",118,-0.196868798525011,-0.715834519360566,0.966397849462366,1,0.839160839160839,3807,"tags=39%, list=25%, signal=29%","Psmc5/Phkg2/Ccnd3/Ccnt1/Gtf2h1/Acvr2a/Rb1cc1/Ercc2/Ccnjl/Sesn2/Ccni/Phka1/Cks1brt/Ccnk/Prkag1/Cks1b/Gtf2f2/Acvr2b/Erc1/Cdk11b/Igf1r/Prkci/Mnat1/Pard3/Gtf2h2/Xrcc6/Bccip/Ccno/Xrcc5/Ccne2/Ccng1/Chuk/Ccnt2/Ccnl2/Ccnd2/Ccnl1/Prkar2a/Prkab2/Cks2/Las1l/Phkg1/Ccne1/Cdkn1a/Prkag3/Tgfb3/Prkaa2","cGASKOvsWT"
"GO:0072686","GO:0072686","mitotic spindle",147,-0.192197440871798,-0.714420750112304,0.981382978723404,1,0.839160839160839,4374,"tags=27%, list=29%, signal=19%","Efhc1/Map9/Ska1/Nudc/Haus1/Prc1/Tbl1x/Tfdp2/Spag5/Cttn/Mapkbp1/Phlpp2/Haus3/Rae1/Rtraf/Ska3/Klhl22/Rps3/Tpx2/Cdc16/Tada2a/Cenpe/Bccip/Kif18b/Golga2/Cep295/Mapre3/Kif18a/Hsf1/Nudcd2/Limk2/Aaas/Il17rb/Haus6/Eml1/Kifc5b/Iqcb1/Taf1d/Tppp","cGASKOvsWT"
"GO:0031462","GO:0031462","Cul2-RING ubiquitin ligase complex",22,-0.271614253187004,-0.71429548292506,0.881188118811881,1,0.839160839160839,442,"tags=18%, list=3%, signal=18%","Zswim4/Zswim6/Klhdc2/Zswim5","cGASKOvsWT"
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex",139,-0.1922295335327,-0.710128893888353,0.985313751668892,1,0.839160839160839,4962,"tags=20%, list=33%, signal=14%","mt-Co2/Ndufa6/Immp1l/Timm17b/Cox4i2/Grpel1/Timm50/Atp5mk/Mcu/Pam16/mt-Atp8/Timm23/Afg3l2/mt-Atp6/mt-Co1/mt-Nd1/mt-Nd4l/mt-Cytb/mt-Nd4/Timm17a/Micu3/mt-Nd5/mt-Nd2/Timm9/mt-Nd6/Chchd10/Cox6a2/AA467197","cGASKOvsWT"
"GO:0000109","GO:0000109","nucleotide-excision repair complex",13,-0.303951215121722,-0.708964848177357,0.849152542372881,1,0.839160839160839,3214,"tags=38%, list=21%, signal=30%","Ercc1/Rad23b/Xpa/Ercc5/Ercc8","cGASKOvsWT"
