"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"R-MMU-8848021","R-MMU-8848021","Signaling by PTK6",43,-0.261215565080886,-0.795974985858343,0.780966767371601,1,0.877890551428273,2861,"tags=21%, list=19%, signal=17%","Ubc/Stap2/Egf/Ccne1/Bcar1/Btc/Khdrbs3/Ereg/Hbegf","cGASKOvsWT"
"R-MMU-9006927","R-MMU-9006927","Signaling by Non-Receptor Tyrosine Kinases",43,-0.261215565080886,-0.795974985858343,0.780966767371601,1,0.877890551428273,2861,"tags=21%, list=19%, signal=17%","Ubc/Stap2/Egf/Ccne1/Bcar1/Btc/Khdrbs3/Ereg/Hbegf","cGASKOvsWT"
"R-MMU-74158","R-MMU-74158","RNA Polymerase III Transcription",33,-0.27479138082781,-0.793816565606706,0.766153846153846,1,0.877890551428273,6453,"tags=52%, list=42%, signal=30%","Polr2h/Gtf3c4/Polr3f/Polr3h/Polr3e/Polr3a/Snapc1/Crcp/Gtf3c1/Polr2e/Tbp/Bdp1/Polr1c/Polr2l/Snapc4/Polr3d/Snapc3","cGASKOvsWT"
"R-MMU-76046","R-MMU-76046","RNA Polymerase III Transcription Initiation",33,-0.27479138082781,-0.793816565606706,0.766153846153846,1,0.877890551428273,6453,"tags=52%, list=42%, signal=30%","Polr2h/Gtf3c4/Polr3f/Polr3h/Polr3e/Polr3a/Snapc1/Crcp/Gtf3c1/Polr2e/Tbp/Bdp1/Polr1c/Polr2l/Snapc4/Polr3d/Snapc3","cGASKOvsWT"
"R-MMU-73817","R-MMU-73817","Purine ribonucleoside monophosphate biosynthesis",11,-0.352281357144861,-0.79287539557211,0.758793969849246,1,0.877890551428273,6717,"tags=73%, list=44%, signal=41%","Impdh1/Pfas/Adss2/Gart/Adsl/Atic/Gmps/Impdh2","cGASKOvsWT"
"R-MMU-157579","R-MMU-157579","Telomere Maintenance",46,-0.257234624257742,-0.791490700867075,0.802067946824225,1,0.877890551428273,4935,"tags=28%, list=32%, signal=19%","Pold2/Chtf18/Rfc4/Blm/Pif1/Ankrd28/Rpa1/Nhp2/Rtel1/Terf1/Tert/Gar1/Dkc1","cGASKOvsWT"
"R-MMU-8863795","R-MMU-8863795","Downregulation of ERBB2 signaling",25,-0.292799956848683,-0.790729600126716,0.768233387358185,1,0.877890551428273,2861,"tags=28%, list=19%, signal=23%","Ubc/Hsp90aa1/Egf/Akt3/Btc/Ereg/Hbegf","cGASKOvsWT"
"R-MMU-141405","R-MMU-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components",21,-0.30031394031972,-0.789861463865276,0.738988580750408,1,0.877890551428273,6584,"tags=57%, list=43%, signal=32%","Ube2e1/Cdc27/Anapc16/Anapc4/Anapc7/Bub3/Anapc1/Cdc23/Ube2s/Cdc16/Ube2c/Cdc20","cGASKOvsWT"
"R-MMU-141430","R-MMU-141430","Inactivation of APC/C via direct inhibition of the APC/C complex",21,-0.30031394031972,-0.789861463865276,0.738988580750408,1,0.877890551428273,6584,"tags=57%, list=43%, signal=32%","Ube2e1/Cdc27/Anapc16/Anapc4/Anapc7/Bub3/Anapc1/Cdc23/Ube2s/Cdc16/Ube2c/Cdc20","cGASKOvsWT"
"R-MMU-1482788","R-MMU-1482788","Acyl chain remodelling of PC",17,-0.314177648719811,-0.786773305019106,0.760834670947031,1,0.877890551428273,1962,"tags=29%, list=13%, signal=26%","Pla2g12a/Pla2g6/Pla2g4a/Lpcat4/Pla2g4b","cGASKOvsWT"
"R-MMU-8852135","R-MMU-8852135","Protein ubiquitination",73,0.206973762973654,0.785910965647562,0.908759124087591,1,0.877890551428273,5204,"tags=34%, list=34%, signal=23%","H2bc21/Rnf144a/H2bc1/H2bc23/Otulin/Pcna/H2bc15/Ube2l3/H2bc24/H2bc11/H2bc9/H2bc13/H2bc8/Uchl3/H2bc7/Ube2d1/H2bc6/Prkdc/Bcl10/Ube2b/Pex5/H2bc3/H2bc12/Usp5/H2bc22","cGASKOvsWT"
"R-MMU-937039","R-MMU-937039","IRAK1 recruits IKK complex",13,0.316396406235222,0.785069665168593,0.769423558897243,1,0.877890551428273,4020,"tags=31%, list=26%, signal=23%","Peli2/Peli1/Ikbkb/Irak1","cGASKOvsWT"
"R-MMU-975144","R-MMU-975144","IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation",13,0.316396406235222,0.785069665168593,0.769423558897243,1,0.877890551428273,4020,"tags=31%, list=26%, signal=23%","Peli2/Peli1/Ikbkb/Irak1","cGASKOvsWT"
"R-MMU-197264","R-MMU-197264","Nicotinamide salvaging",15,-0.325757284583019,-0.784871330017581,0.780730897009967,1,0.877890551428273,3075,"tags=27%, list=20%, signal=21%","Parp8/Nudt12/Parp6/Ptgs2","cGASKOvsWT"
"R-MMU-74752","R-MMU-74752","Signaling by Insulin receptor",58,-0.241957583096352,-0.784341248860785,0.855354659248957,1,0.877890551428273,1005,"tags=9%, list=7%, signal=8%","Fgf18/Fgf20/Fgf2/Atp6v1b1/Fgfr4","cGASKOvsWT"
"R-MMU-9035034","R-MMU-9035034","RHOF GTPase cycle",36,0.240791987878676,0.784267689015526,0.854227405247813,1,0.877890551428273,3379,"tags=42%, list=22%, signal=32%","Steap3/Diaph2/Pik3r1/Depdc1b/Esyt1/Rab7/Snap23/Rhof/Srgap2/Mtmr1/Vamp3/Arhgap12/Tor1aip1/Basp1/Diaph1","cGASKOvsWT"
"R-MMU-196807","R-MMU-196807","Nicotinate metabolism",26,-0.286544825130251,-0.784197292615289,0.772946859903382,1,0.877890551428273,515,"tags=15%, list=3%, signal=15%","Nudt12/Parp6/Nt5e/Ptgs2","cGASKOvsWT"
"R-MMU-202040","R-MMU-202040","G-protein activation",19,-0.302850684707215,-0.781510529064849,0.755267423014587,1,0.877890551428273,2442,"tags=26%, list=16%, signal=22%","Gng4/Gna11/Gng13/Gnb4/Gna14","cGASKOvsWT"
"R-MMU-71291","R-MMU-71291","Metabolism of amino acids and derivatives",193,-0.203842873832414,-0.777377385661946,0.922403003754693,1,0.877890551428273,2135,"tags=16%, list=14%, signal=14%","Arg1/Gadl1/Aldh18a1/Pycr2/Odc1/Psph/Dio2/Psat1/Cth/Ahcy/Asns/Sds/Slc7a5/Ass1/Phgdh/Folh1/Duox1/Amt/Bcat1/Srm/Cdo1/Pcbd1/Tstd1/Txnrd1/Gls2/Serinc2/Ddo/Nqo1/Nags/Ddc","cGASKOvsWT"
"R-MMU-189451","R-MMU-189451","Heme biosynthesis",13,-0.333129740180842,-0.77684848054824,0.761194029850746,1,0.877890551428273,2952,"tags=38%, list=19%, signal=31%","Ppox/Cox10/Alad/Cpox/Alas2","cGASKOvsWT"
"R-MMU-193648","R-MMU-193648","NRAGE signals death through JNK",44,-0.253747536442219,-0.775104479011681,0.81437125748503,1,0.877890551428273,2860,"tags=27%, list=19%, signal=22%","Arhgef17/Kalrn/Plekhg2/Arhgef19/Plekhg5/Tiam2/Fgd1/Arhgef15/Arhgef5/Net1/Rasgrf2/Arhgef26","cGASKOvsWT"
"R-MMU-73893","R-MMU-73893","DNA Damage Bypass",45,-0.252275866539567,-0.77340722837463,0.81547619047619,1,0.877890551428273,4935,"tags=53%, list=32%, signal=36%","Poli/Pold4/Uba52/Vcp/Pole/Trim25/Polh/Pold2/Ddb1/Usp1/Pole4/Rfc4/Dtl/Pole2/Cul4b/Nploc4/Polk/Rps27a/Rpa1/Ufd1/Ubc/Usp10/Mad2l2/Rad18","cGASKOvsWT"
"R-MMU-190840","R-MMU-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",12,-0.33773473303156,-0.771974965278513,0.779461279461279,1,0.877890551428273,3591,"tags=25%, list=24%, signal=19%","Tubb6/Tuba4a/Gja1","cGASKOvsWT"
"R-MMU-3215018","R-MMU-3215018","Processing and activation of SUMO",10,-0.353436923887279,-0.770718052432002,0.767006802721088,1,0.877890551428273,9831,"tags=100%, list=65%, signal=35%","Sumo3/Sumo1/Sae1/Ube2i/Uba2/Senp2/Sumo2/Senp5/Senp1","cGASKOvsWT"
"R-MMU-354194","R-MMU-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ",12,0.315841161846404,0.770476656332642,0.772058823529412,1,0.877890551428273,1227,"tags=17%, list=8%, signal=15%","Vwf/Grb2","cGASKOvsWT"
"R-MMU-140342","R-MMU-140342","Apoptosis induced DNA fragmentation",12,0.31568097917375,0.770085899759598,0.772058823529412,1,0.877890551428273,4833,"tags=58%, list=32%, signal=40%","Dffa/H1f0/H1f3/H1f1/H1f5/Casp3/H1f4","cGASKOvsWT"
"R-MMU-3700989","R-MMU-3700989","Transcriptional Regulation by TP53",278,-0.195753007826499,-0.768173658028976,0.977053140096618,1,0.877890551428273,5455,"tags=33%, list=36%, signal=22%","Trp53/Ercc2/Ppp2r1b/Supt5/Ing5/Ppp2cb/Ehmt1/Taf9/Mapkapk5/Sco1/Csnk2a2/Nbn/Sesn2/Cox19/Csnk2a1/Pin1/Eloc/Ssrp1/Rbbp7/Tigar/mt-Co2/Cnot10/Ing2/Taf10/Ctdp1/Smyd2/Prkag1/Trp53inp1/Polr2e/Rfc4/Blm/Gtf2f2/Gpi1/Taf15/Rad1/Rmi2/Tcea1/Tbp/Txn1/Kmt5a/Hipk2/Rffl/Gsr/Cox20/Brpf3/E2f7/Rheb/Banp/Rps27a/Mnat1/Polr2l/Tpx2/Gtf2h2/Tnks1bp1/Rpa1/Taf9b/Rictor/Plk2/Polr2c/Btg2/Cycs/Hdac2/Cox11/Prmt5/Exo1/Ppp1r13l/Ubc/Ccne2/Prelid3a/Ccng1/mt-Co1/Taf5/Mdm4/Mdm2/Ccnt2/Pidd1/Npm1/Prr5/Chek1/Prkab2/Cdc25c/Ccne1/Sgk1/Akt3/Cdkn1a/Rabggtb/Nuak1/Prkag3/Cox18/Txnrd1/Gls2/Taf4b/Prkaa2","cGASKOvsWT"
"R-MMU-9013106","R-MMU-9013106","RHOC GTPase cycle",64,-0.233252576504561,-0.766325688491921,0.880222841225627,1,0.877890551428273,3478,"tags=28%, list=23%, signal=22%","Bcr/Arhgap32/Diaph3/Dlc1/Arhgef17/Pkn2/Fmnl3/Pkn3/Stard13/Lman1/Rhoc/Anln/Tjp2/Rock2/Cav1/Arhgef5/Mcam/Arhgef28","cGASKOvsWT"
"R-MMU-205043","R-MMU-205043","NRIF signals cell death from the nucleus",13,-0.328439637609365,-0.765911303176176,0.772802653399668,1,0.877890551428273,304,"tags=31%, list=2%, signal=30%","Sqstm1/Rps27a/Ubc/Ngf","cGASKOvsWT"
"R-MMU-69206","R-MMU-69206","G1/S Transition",102,-0.218484627485511,-0.765254302385381,0.893674293405114,1,0.877890551428273,6333,"tags=48%, list=42%, signal=28%","Psmc1/Psmd8/Uba52/Psmd1/Cdc7/Psmc4/Cdk7/Pole/Psmb1/Psme3/Psmc5/Psmb7/Psma6/Psmb5/Ppp2r1b/Psmd2/Ppp2cb/Wee1/Psmb3/Psma7/Psmd5/Psma3/Psmd12/Mcm10/Psmd3/Pole4/Cks1b/Cdt1/Orc5/Psmc2/Psmd4/Pole2/Dbf4/Rps27a/Mnat1/Rpa1/Psmd11/Ubc/Psmd7/Psmc6/Ccne2/Orc4/Orc1/Orc2/Cdc25a/Mcm8/Ccne1/Akt3/Cdkn1a","cGASKOvsWT"
"R-MMU-6811434","R-MMU-6811434","COPI-dependent Golgi-to-ER retrograde traffic",84,-0.222334204932042,-0.761512314247793,0.904441453566622,1,0.877890551428273,5412,"tags=45%, list=36%, signal=29%","Kif23/Tmed9/Kif2c/Arfgap3/Kdelr1/Kif4/Kif2a/Kif20a/Kif5b/Tmed2/Arcn1/Kif1b/Copb1/Kif3c/Surf4/Tmed3/Copg1/Tubb6/Nbas/Arf4/Kif21a/Zw10/Cenpe/Gbf1/Kif18b/Copb2/Klc3/Rint1/Kif18a/Sec22b/Kdelr2/Tuba4a/Arfgap1/Kifc5b/Kdelr3/Kif6/Napb/Kif26a","cGASKOvsWT"
"R-MMU-9018677","R-MMU-9018677","Biosynthesis of DHA-derived SPMs",10,-0.348999783248071,-0.761042254119237,0.77891156462585,1,0.877890551428273,117,"tags=30%, list=1%, signal=30%","Cyp2d22/Ephx2/Ptgs2","cGASKOvsWT"
"R-MMU-445989","R-MMU-445989","TAK1-dependent IKK and NF-kappa-B activation  ",35,0.234339894055061,0.758397289474652,0.88728323699422,1,0.877890551428273,3054,"tags=23%, list=20%, signal=18%","Nlrc5/Nkiras2/Tifa/Nfkb2/Casp8/Nlrx1/Nfkb1/Nfkbib","cGASKOvsWT"
"R-MMU-5620912","R-MMU-5620912","Anchoring of the basal body to the plasma membrane",94,-0.216400412517616,-0.754251711821323,0.928475033738192,1,0.877890551428273,6340,"tags=43%, list=42%, signal=25%","Cep89/Cep72/Fbf1/Haus5/Alms1/Ofd1/Mark4/Nedd1/B9d1/Plk1/Cep192/Cep78/Tubg1/Clasp1/Cc2d2a/Cep83/Tmem216/Cep290/Cdk5rap2/Odf2/Cep152/Akap9/Haus1/Ccp110/Haus3/Cep43/Cep57/Nphp4/Plk4/Csnk1e/Prkar2b/Ninl/Hsp90aa1/Mks1/Sclt1/Tuba4a/Cep76/Haus6/Iqcb1/Rab3ip","cGASKOvsWT"
"R-MMU-9758274","R-MMU-9758274","Regulation of NF-kappa B signaling",15,0.28753340340922,0.753091195698416,0.81,1,0.877890551428273,3687,"tags=27%, list=24%, signal=20%","Nlrc5/Casp8/Nlrx1/Ikbkb","cGASKOvsWT"
"R-MMU-5669034","R-MMU-5669034","TNFs bind their physiological receptors",19,-0.291780915090004,-0.752944830035522,0.789303079416532,1,0.877890551428273,2671,"tags=32%, list=18%, signal=26%","Eda/Eda2r/Tnfrsf18/Tnfrsf4/Tnfrsf11b/Tnfrsf9","cGASKOvsWT"
"R-MMU-5654689","R-MMU-5654689","PI-3K cascade:FGFR1",14,-0.31909604659503,-0.752283656415685,0.811544991511036,1,0.877890551428273,717,"tags=29%, list=5%, signal=27%","Fgf22/Fgfr1/Fgf20/Fgf2","cGASKOvsWT"
"R-MMU-196741","R-MMU-196741","Cobalamin (Cbl, vitamin B12) transport and metabolism",13,-0.322311261869047,-0.751620116266505,0.787728026533997,1,0.877890551428273,198,"tags=15%, list=1%, signal=15%","Abcc1/Lrp2","cGASKOvsWT"
"R-MMU-156584","R-MMU-156584","Cytosolic sulfonation of small molecules",13,0.302425019912154,0.750402673488423,0.804511278195489,1,0.877890551428273,3361,"tags=31%, list=22%, signal=24%","Sult2b1/Sult6b1/Podxl2/Papss1","cGASKOvsWT"
"R-MMU-2151201","R-MMU-2151201","Transcriptional activation of mitochondrial biogenesis",10,0.322599322470262,0.750021847178988,0.809178743961353,1,0.877890551428273,3497,"tags=30%, list=23%, signal=23%","Acss2/Sod2/Glud1","cGASKOvsWT"
"R-MMU-176407","R-MMU-176407","Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",20,-0.285424845579937,-0.749277356409593,0.7984,1,0.877890551428273,6584,"tags=55%, list=43%, signal=31%","Ube2e1/Cdc27/Anapc16/Anapc4/Anapc7/Anapc1/Cdc23/Ube2s/Cdc16/Ube2c/Cdc20","cGASKOvsWT"
"R-MMU-68867","R-MMU-68867","Assembly of the pre-replicative complex",82,-0.219931532215723,-0.748463539090129,0.920980926430518,1,0.877890551428273,6687,"tags=57%, list=44%, signal=32%","Kpna6/Psma5/Psmc3/Ube2e1/Psma4/Psmc1/Psmd8/Cdc27/Uba52/Anapc16/Psmd1/Psmc4/Anapc4/Anapc7/Psmb1/Psme3/Psmc5/Psmb7/Psma6/Psmb5/Psmd2/Psmb3/Psma7/Psmd5/Psma3/Anapc1/Psmd12/Psmd3/Cdt1/Orc5/Psmc2/Kpna1/Psmd4/Kpnb1/Cdc23/Rps27a/Ube2s/Cdc16/Psmd11/Ubc/Psmd7/Psmc6/Orc4/Orc1/Orc2/Ube2c/Mcm8","cGASKOvsWT"
"R-MMU-196108","R-MMU-196108","Pregnenolone biosynthesis",11,-0.332290970441122,-0.747883273667547,0.807370184254606,1,0.877890551428273,243,"tags=27%, list=2%, signal=27%","Fdx2/Tspoap1/Star","cGASKOvsWT"
"R-MMU-8866427","R-MMU-8866427","VLDLR internalisation and degradation",15,0.284783040661084,0.745887601451489,0.82,1,0.877890551428273,4121,"tags=40%, list=27%, signal=29%","Mylip/Ap2s1/Nr1h3/Ap2m1/Ap2a2/Cltc","cGASKOvsWT"
"R-MMU-917729","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)",30,0.235590698480213,0.743945637975368,0.898071625344353,1,0.877890551428273,6132,"tags=53%, list=40%, signal=32%","Mvb12b/Vps4b/Vps28/Chmp4b/Vps37c/Chmp3/Chmp2b/Vps4a/Chmp2a/Chmp7/Chmp6/Snf8/Ubap1/Mvb12a/Chmp5/Ubb","cGASKOvsWT"
"R-MMU-881907","R-MMU-881907","Gastrin-CREB signalling pathway via PKC and MAPK",15,0.283985403041096,0.743798474199322,0.825,1,0.877890551428273,2776,"tags=33%, list=18%, signal=27%","Rps6ka1/Grb2/Rps6ka3/Mmp3/Mapk7","cGASKOvsWT"
"R-MMU-168638","R-MMU-168638","NOD1/2 Signaling Pathway",30,0.235074491220693,0.742315564540857,0.898071625344353,1,0.877890551428273,4158,"tags=33%, list=27%, signal=24%","Map2k6/Casp9/Birc3/Casp1/Casp4/Casp8/Birc2/Aamp/Nod1/Mapk14","cGASKOvsWT"
"R-MMU-8854691","R-MMU-8854691","Interleukin-20 family signaling",11,-0.329639529408294,-0.741915707359815,0.815745393634841,1,0.877890551428273,1018,"tags=27%, list=7%, signal=25%","Il20rb/Ifnlr1/Il22ra1","cGASKOvsWT"
"R-MMU-111471","R-MMU-111471","Apoptotic factor-mediated response",16,-0.302044707902355,-0.74116071915466,0.837881219903692,1,0.877890551428273,191,"tags=12%, list=1%, signal=12%","Cycs/Septin4","cGASKOvsWT"
"R-MMU-5654741","R-MMU-5654741","Signaling by FGFR3",33,-0.256372262022888,-0.740607467172911,0.873846153846154,1,0.877890551428273,2861,"tags=27%, list=19%, signal=22%","Hras/Rps27a/Ubc/Frs3/Braf/Src/Fgf18/Fgf20/Fgf2","cGASKOvsWT"
"R-MMU-5696397","R-MMU-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER",20,-0.281157056392239,-0.738073854507806,0.8128,1,0.877890551428273,4935,"tags=55%, list=32%, signal=37%","Pold4/Uba52/Pole/Pold2/Pole4/Rfc4/Pole2/Polk/Rps27a/Rpa1/Ubc","cGASKOvsWT"
"R-MMU-3858494","R-MMU-3858494","Beta-catenin independent WNT signaling",121,-0.205943678768286,-0.737705005482431,0.948885976408912,1,0.877890551428273,1539,"tags=9%, list=10%, signal=8%","Dvl1/Wnt5b/Gng13/Gnat2/Gnb4/Wnt4/Tcf7/Pde6b/Fzd6/Lef1/Wnt11","cGASKOvsWT"
"R-MMU-430116","R-MMU-430116","GP1b-IX-V activation signalling",10,0.31704232552116,0.737102200960829,0.828502415458937,1,0.877890551428273,1524,"tags=20%, list=10%, signal=18%","Vwf/Pik3r1","cGASKOvsWT"
"R-MMU-5696398","R-MMU-5696398","Nucleotide Excision Repair",100,-0.210825535374643,-0.736555534832925,0.947154471544715,1,0.877890551428273,6771,"tags=49%, list=45%, signal=27%","Sumo2/Usp7/Cops5/Polr2b/Actl6a/Gtf2h3/Polr2h/Gtf2h4/Pold4/Actr8/Uba52/Cdk7/Pole/Polr2g/Cops4/Gtf2h1/Cops7a/Actg1/Prpf19/Ercc2/Cops3/Ube2v2/Cops8/Pold2/Ddb1/Hmgn1/Pole4/Ruvbl1/Polr2e/Ercc1/Pias3/Rfc4/Tcea1/Pole2/Cul4b/Cops2/Polk/Uvssa/Rps27a/Mnat1/Polr2l/Gtf2h2/Rpa1/Rad23b/Polr2c/Ubc/Xpa/Ercc6/Ercc8","cGASKOvsWT"
"R-MMU-1428517","R-MMU-1428517","The citric acid (TCA) cycle and respiratory electron transport",156,-0.198042370864927,-0.736319477452863,0.968112244897959,1,0.877890551428273,3326,"tags=17%, list=22%, signal=13%","Ndufaf4/Ndufaf6/Timmdc1/Cycs/mt-Atp6/Cox11/Ecsit/Mdh2/Ndufaf2/mt-Co1/Ldhb/mt-Nd1/Ndufaf5/mt-Cytb/mt-Nd4/Idh3a/Slc25a27/mt-Nd5/mt-Nd2/Me1/Me3/mt-Nd6/Coq10b/Pdk4/L2hgdh/Cox18","cGASKOvsWT"
"R-MMU-75109","R-MMU-75109","Triglyceride biosynthesis",10,-0.337552842342459,-0.736080617672075,0.804421768707483,1,0.877890551428273,1409,"tags=30%, list=9%, signal=27%","Gpat2/Lpin3/Mogat2","cGASKOvsWT"
"R-MMU-110312","R-MMU-110312","Translesion synthesis by REV1",15,-0.30463613814648,-0.733982576090366,0.830564784053156,1,0.877890551428273,4322,"tags=33%, list=28%, signal=24%","Rfc4/Rps27a/Rpa1/Ubc/Mad2l2","cGASKOvsWT"
"R-MMU-8949215","R-MMU-8949215","Mitochondrial calcium ion transport",17,-0.292480319102075,-0.732438186645809,0.828250401284109,1,0.877890551428273,5035,"tags=41%, list=33%, signal=28%","Stoml2/Pmpcb/Yme1l1/Mcu/Maip1/Afg3l2/Micu3","cGASKOvsWT"
"R-MMU-5626467","R-MMU-5626467","RHO GTPases activate IQGAPs",26,0.237716006163924,0.732408594923239,0.905511811023622,1,0.877890551428273,5597,"tags=58%, list=37%, signal=37%","Iqgap2/Iqgap3/Tubb3/Calm1/Cdc42/Men1/Tubb2a/Calm3/Ctnnb1/Tuba1c/Tubb4a/Tuba8/Rac1/Calm2/Tuba1b","cGASKOvsWT"
"R-MMU-389357","R-MMU-389357","CD28 dependent PI3K/Akt signaling",22,0.249775577105346,0.732332471968284,0.878947368421053,1,0.877890551428273,1524,"tags=14%, list=10%, signal=12%","Cd28/Cd86/Pik3r1","cGASKOvsWT"
"R-MMU-3371497","R-MMU-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",45,-0.238672154811794,-0.731702054085461,0.891369047619048,1,0.877890551428273,6027,"tags=38%, list=40%, signal=23%","Hspa2/Actr10/Dync1li2/Dnaja1/Fkbp5/Hspa8/Fkbp4/Stip1/Dnaja2/Hsp90ab1/Tubb6/Ptges3/Hspa1l/Hsp90aa1/Tuba4a/Pgr/Dnaja4","cGASKOvsWT"
"R-MMU-4085001","R-MMU-4085001","Sialic acid metabolism",23,0.246000088325082,0.730995656970793,0.885941644562334,1,0.877890551428273,2768,"tags=35%, list=18%, signal=28%","Npl/St6gal1/Neu1/Slc17a5/St6galnac4/Glb1/Ctsa/St8sia4","cGASKOvsWT"
"R-MMU-9711123","R-MMU-9711123","Cellular response to chemical stress",148,0.17318877410042,0.728564838002012,1,1,0.877890551428273,2497,"tags=14%, list=16%, signal=12%","Sod3/Sesn1/Ncf2/Psma8/Ncf1/Ncf4/Psmb9/Blvra/Cybb/Cyba/Psmb10/Bach1/Rxra/Hmox2/Psme1/Nfe2l2/Psme2b/Tbl1xr1/Ppara/Sod2/Nudt2","cGASKOvsWT"
"R-MMU-5620916","R-MMU-5620916","VxPx cargo-targeting to cilium",17,-0.289592769441248,-0.725207096212376,0.842696629213483,1,0.877890551428273,3360,"tags=29%, list=22%, signal=23%","Cngb1/Arf4/Pkd1/Gbf1/Rab3ip","cGASKOvsWT"
"R-MMU-5205685","R-MMU-5205685","PINK1-PRKN Mediated Mitophagy",22,0.247165728069213,0.724680494067781,0.884210526315789,1,0.877890551428273,140,"tags=5%, list=1%, signal=5%","Prkn","cGASKOvsWT"
"R-MMU-2500257","R-MMU-2500257","Resolution of Sister Chromatid Cohesion",111,-0.203467661571476,-0.721855742366098,0.958005249343832,1,0.877890551428273,6284,"tags=41%, list=41%, signal=24%","Stag2/Spc24/Nup98/Cenpf/Ccnb1/Seh1l/Ndc80/Plk1/Mis12/Ppp2r5e/Dync1li2/Cenpn/Bub3/Clip1/Clasp1/Rcc2/Ppp2r1b/Kif2c/Ppp2cb/Mad1l1/Cenps/Kif2a/Ska2/Nup37/Nup160/Ska1/Rps27/Nup85/Nudc/Zwilch/Ppp2r5b/Sgo1/Tubb6/Ndel1/Zw10/Cenpe/Sec13/Rps27rt/Ahctf1/Kif18a/Zwint/Nup107/Cdc20/Tuba4a/Nup43","cGASKOvsWT"
"R-MMU-15869","R-MMU-15869","Metabolism of nucleotides",85,0.184961165879125,0.721273026797345,0.976923076923077,1,0.877890551428273,528,"tags=5%, list=3%, signal=5%","Entpd3/Entpd1/Gda/Ak8","cGASKOvsWT"
"R-MMU-2871837","R-MMU-2871837","FCERI mediated NF-kB activation",72,0.191200880188928,0.720128483493673,0.967153284671533,1,0.877890551428273,2069,"tags=10%, list=14%, signal=8%","Psma8/Lyn/Psmb9/Fcer1g/Psmb10/Psme1/Psme2b","cGASKOvsWT"
"R-MMU-2173788","R-MMU-2173788","Downregulation of TGF-beta receptor signaling",15,-0.298572956033135,-0.719374099059587,0.848837209302326,1,0.877890551428273,4823,"tags=47%, list=32%, signal=32%","Smad3/Strap/Rps27a/Ubc/Smurf2/Bambi/Smad7","cGASKOvsWT"
"R-MMU-376176","R-MMU-376176","Signaling by ROBO receptors",19,0.256619061511085,0.714718878819649,0.903896103896104,1,0.877890551428273,2059,"tags=16%, list=14%, signal=14%","Cxcr4/Evl/Slit2","cGASKOvsWT"
"R-MMU-2995410","R-MMU-2995410","Nuclear Envelope (NE) Reassembly",60,-0.218780727406159,-0.714512402181605,0.934631432545202,1,0.877890551428273,4794,"tags=30%, list=32%, signal=21%","Nup37/Ran/Nup160/Nup188/Ppp2r2a/Ndc1/Kpnb1/Nup85/Tubb6/Lmna/Emd/Rcc1/Sec13/Ahctf1/Pom121/Nup107/Tuba4a/Nup43","cGASKOvsWT"
"R-MMU-1257604","R-MMU-1257604","PIP3 activates AKT signaling",206,-0.186028931374194,-0.713740394936116,0.992537313432836,1,0.877890551428273,3030,"tags=17%, list=20%, signal=14%","Pik3r3/Trim27/Kitl/Hdac2/Psmd11/Ubc/Psmd7/Frk/Psmc6/Fgfr1/Mdm2/Phlpp1/Nr4a1/Egf/Prr5/Il1rl1/Src/Trib3/Pdgfa/Akt3/Cdkn1a/Fgfr2/Btc/Usp13/Lck/Prex2/Fgf18/Foxo6/Tgfa/Fgf20/Ereg/Kit/Hbegf/Fgf2/Fgfr4","cGASKOvsWT"
"R-MMU-3232118","R-MMU-3232118","SUMOylation of transcription factors",12,0.292563646427643,0.71369247360379,0.843137254901961,1,0.877890551428273,2767,"tags=17%, list=18%, signal=14%","Mitf/Pias1","cGASKOvsWT"
"R-MMU-1169408","R-MMU-1169408","ISG15 antiviral mechanism",26,0.231262632364443,0.712525598766333,0.916010498687664,1,0.877890551428273,1269,"tags=12%, list=8%, signal=11%","Eif4e3/Ube2l6/Uba7","cGASKOvsWT"
"R-MMU-70171","R-MMU-70171","Glycolysis",56,0.195925236834644,0.710342799144768,0.990033222591362,1,0.877890551428273,1384,"tags=9%, list=9%, signal=8%","Aldoc/Gnpda1/Pgm2l1/Pfkfb4/Hk3","cGASKOvsWT"
"R-MMU-437239","R-MMU-437239","Recycling pathway of L1",30,-0.251194217957172,-0.709678067065616,0.896713615023474,1,0.877890551428273,2119,"tags=13%, list=14%, signal=11%","Tuba4a/Src/Ezr/Dnm3","cGASKOvsWT"
"R-MMU-5654687","R-MMU-5654687","Downstream signaling of activated FGFR1",23,-0.265257303895197,-0.709224166974,0.8624,1,0.877890551428273,3724,"tags=52%, list=25%, signal=39%","Plcg1/Sos1/Frs2/Ptpn11/Fgf9/Hras/Fgf22/Frs3/Fgfr1/Flrt1/Fgf20/Fgf2","cGASKOvsWT"
